fighter_l_name_f1,fighter_l_name_f2,winner,num_rounds,title_fight,weight_class,height_diff,reach_diff,rank_diff,event_name,event_city,event_country
Smith,Clark,632.0,5,F,Light Heavyweight,10.159999999999997,2.539999999999992,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Baeza,Sato,3889.0,3,F,Welterweight,10.159999999999997,2.5400000000000205,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Parisian,Porter,1179.0,3,F,Heavyweight,10.159999999999997,10.159999999999997,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Carlyle,Algeo,4037.0,3,F,Featherweight,-10.159999999999997,-5.079999999999984,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Evans-Smith,Dumont,3148.0,3,F,Women's Bantamweight,2.539999999999992,0.0,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Pearce,Kamaka,1286.0,3,F,Featherweight,12.699999999999989,5.0800000000000125,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Day,Dos Santos,3181.0,3,F,Bantamweight,12.700000000000017,7.619999999999976,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Mazany,Ostovich,1796.0,3,F,Women's Flyweight,7.619999999999976,15.240000000000009,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Sanders,Maness,1881.0,3,F,Catch Weight,-10.160000000000025,-12.699999999999989,0.0,UFC Fight Night: Smith vs. Clark,Las Vegas,USA
Figueiredo,Perez,2997.0,5,T,Flyweight,-2.539999999999992,7.6200000000000045,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Shevchenko,Maia,730.0,5,T,Women's Flyweight,2.539999999999992,5.079999999999984,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Perry,Means,1752.0,3,F,Welterweight,-10.159999999999997,-10.159999999999997,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Chookagian,Calvillo,3467.0,3,F,Women's Flyweight,12.699999999999989,10.159999999999997,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Rua,Craig,3362.0,3,F,Light Heavyweight,-5.0800000000000125,0.0,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Moreno,Royval,1603.0,3,F,Flyweight,-5.079999999999984,5.0800000000000125,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Buckley,Wright,3635.0,3,F,Middleweight,-10.159999999999997,-2.5400000000000205,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Shevchenko,Lipski,729.0,3,F,Women's Flyweight,5.0800000000000125,0.0,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Rodriguez,Dalby,3315.0,3,F,Welterweight,5.079999999999984,0.0,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Jouban,Gooden,2321.0,3,F,Welterweight,0.0,-10.160000000000025,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Daukaus,Stoltzfus,3294.0,3,F,Middleweight,7.6200000000000045,2.539999999999992,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Cosce,Palatnikov,1336.0,3,F,Welterweight,-10.159999999999997,-2.539999999999992,0.0,UFC 255: Figueiredo vs. Perez,Las Vegas,USA
Felder,Dos Anjos,3185.0,5,F,Lightweight,7.6200000000000045,0.0,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
Razak Alhassan,Williams,125.0,3,F,Welterweight,-5.079999999999984,-10.160000000000025,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
Yoder,Granger,54.0,3,F,Women's Strawweight,0.0,2.539999999999992,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
Allen,Strickland,512.0,3,F,Catch Weight,2.5400000000000205,-2.539999999999992,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
Hansen,McKenna,1763.0,3,F,Women's Strawweight,-2.539999999999992,12.700000000000017,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
Markos,Murata,1561.0,3,F,Women's Strawweight,7.6200000000000045,2.5400000000000205,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
de Freitas,Gravely,2734.0,3,F,Bantamweight,5.0800000000000125,7.6200000000000045,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
Morono,McKee,1597.0,3,F,Welterweight,-7.6200000000000045,-15.240000000000009,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
Mayes,Martinez,1799.0,3,F,Heavyweight,20.319999999999993,22.860000000000014,0.0,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,USA
